measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1711291709_ims.csv	p83	0.73947	58.703	13.3386	1278	118
BD18_1711291709_ims.csv	p87	0.49044	79.076	596.664	850	159
BD18_1711291709_ims.csv	p89	0.62543	59.233	14.3398	1082	119
BD18_1711291709_ims.csv	p93	1.11127	94.551	21.0309	1917	190
BD18_1711291709_ims.csv	p94	1.00887	95.082	41.6064	1741	191
BD18_1711291709_ims.csv	p100	1.05251	101.525	26.6251	1816	204
BD18_1711291709_ims.csv	p101	0.9757	94.021	54.1029	1684	189
BD18_1711291709_ims.csv	p102	0.6295	69.654	11.1215	1089	140
BD18_1711291709_ims.csv	p105	0.62078	58.703	16.3163	1074	118
BD18_1711291709_ims.csv	p106	0.47997	51.292	398.165	832	103
BD18_1711291709_ims.csv	p107	0.94254	93.054	50.4076	1627	187
BD18_1711291709_ims.csv	p110	1.10604	94.551	20.7644	1908	190
BD18_1711291709_ims.csv	p112	1.02458	99.481	37.3552	1768	200
BD18_1711291709_ims.csv	p113	1.02109	94.551	39.156	1762	190
BD18_1711291709_ims.csv	p115	1.06531	94.551	26.5047	1838	190
BD18_1711291709_ims.csv	p116	0.47997	64.194	390.212	832	129
BD18_1711291709_ims.csv	p117	1.09556	94.551	20.5232	1890	190
BD18_1711291709_ims.csv	p118	1.08218	94.021	22.7123	1867	189
BD18_1711291709_ims.csv	p119	1.11884	99.481	20.7294	1930	200
BD18_1711291709_ims.csv	p121	0.47997	79.076	395.417	832	159
BD18_1711291709_ims.csv	p122	0.73947	74.115	11.4083	1278	149
BD18_1711291709_ims.csv	p123	1.11535	94.021	21.4104	1924	189
BD18_1711291709_ims.csv	p124	0.62019	74.115	21.5166	1073	149
BD18_1711291709_ims.csv	p125	0.63008	83.6	16.981	1090	168
BD18_1711291709_ims.csv	p128	0.96814	94.551	51.3729	1671	190
BD18_1711291709_ims.csv	p135	1.03505	97.016	34.0797	1786	195
BD18_1711291709_ims.csv	p137	1.10196	96.564	19.781	1901	194
BD18_1711291709_ims.csv	p139	1.13978	95.082	69.3918	1966	191
BD18_1711291709_ims.csv	p144	1.0048	96.564	42.5956	1734	194
BD18_1711291709_ims.csv	p148	0.93672	97.016	44.9166	1617	195
BD18_1711291709_ims.csv	p151	0.95825	94.551	50.8184	1654	190
BD18_1711291709_ims.csv	p161	0.9501	93.491	51.2932	1640	188
BD18_1711291709_ims.csv	p165	0.99956	98.966	44.6673	1725	199
BD18_1711291709_ims.csv	p171	1.02865	97.016	36.5208	1775	195
BD18_1711291709_ims.csv	p173	1.07229	97.531	25.2977	1850	196
BD18_1711291709_ims.csv	p180	0.48462	51.292	951.629	840	103
BD18_1711291709_ims.csv	p181	1.04378	94.021	31.7333	1801	189
BD18_1711291709_ims.csv	p184	0.48462	64.724	940.726	840	130
BD18_1711291709_ims.csv	p185	0.48462	79.076	945.035	840	159
BD18_1711291709_ims.csv	p186	0.60681	59.67	30.169	1050	120
BD18_1711291709_ims.csv	p187	0.60681	74.115	41.0569	1050	149
BD18_1711291709_ims.csv	p188	0.60681	90.09	105.654	1050	181
BD18_1711291709_ims.csv	p189	0.73831	90.09	28.5128	1276	181
BD18_1711291709_ims.csv	p191	0.95301	93.491	50.8718	1645	188
BD18_1711291709_ims.csv	p196	0.92392	104.941	106.071	1595	211
BD18_1711291709_ims.csv	p201	0.62019	132.865	27.5384	1073	267
BD18_1711291709_ims.csv	p203	0.73889	134.347	12.6298	1277	270
BD18_1711291709_ims.csv	p215	0.45088	14.882	25.229	782	30
BD18_1711291709_ims.csv	p217	0.62485	117.421	32.3875	1081	236
BD18_1711291709_ims.csv	p221	0.45204	4.399	207.821	784	9
BD18_1711291709_ims.csv	p223	0.73773	108.045	26.3366	1275	217
BD18_1711291709_ims.csv	p227	0.88784	117.421	47.8483	1533	236
BD18_1711291709_ims.csv	p229	0.6295	124.379	25.0278	1089	250
BD18_1711291709_ims.csv	p230	0.53524	7.971	64.4061	927	16
BD18_1711291709_ims.csv	p235	0.59634	23.79	22.8388	1032	48
BD18_1711291709_ims.csv	p237	0.47997	148.309	401.205	832	298
BD18_1711291709_ims.csv	p238	0.48462	148.746	957.392	840	299
BD18_1711291709_ims.csv	p239	0.46658	0	15.7552	809	0
BD18_1711291709_ims.csv	p240	0.52128	9.937	10.6264	903	20
BD18_1711291709_ims.csv	p243	0.52593	8.938	16.1913	911	18
BD18_1711291709_ims.csv	p244	0.49044	148.746	606.656	850	299
BD18_1711291709_ims.csv	p250	0.60623	144.253	51.6046	1049	290
BD18_1711291709_ims.csv	p252	0.47997	20.872	344.475	832	42
BD18_1711291709_ims.csv	p253	0.47997	15.927	379.935	832	32
BD18_1711291709_ims.csv	p254	0.60623	109.98	109.931	1049	221
BD18_1711291709_ims.csv	p258	0.47997	0	636.732	832	0
BD18_1711291709_ims.csv	p262	0.62601	143.286	18.4805	1083	288
BD18_1711291709_ims.csv	p266	0.50673	13.462	23.5197	878	27
BD18_1711291709_ims.csv	p267	0.51022	13.899	15.4545	884	28
BD18_1711291709_ims.csv	p269	0.5015	12.932	17.0025	869	26
BD18_1711291709_ims.csv	p270	0.48462	15.927	943.326	840	32
BD18_1711291709_ims.csv	p271	0.48462	0	1091.89	840	0
BD18_1711291709_ims.csv	p272	0.48462	24.928	867.12	840	50
BD18_1711291709_ims.csv	p274	0.49044	15.397	664.93	850	31
BD18_1711291709_ims.csv	p275	0.49044	0	608.384	850	0
BD18_1711291709_ims.csv	p276	0.49044	4.399	625.096	850	9
BD18_1711291709_ims.csv	p277	0.49044	24.928	530	850	50
BD18_1711291709_ims.csv	p278	0.81744	27.877	11.121	1412	56
BD18_1711291709_ims.csv	p280	0.68594	26.379	36.3952	1186	53
BD18_1711291709_ims.csv	p281	0.71736	26.379	15.9365	1240	53
BD18_1711291709_ims.csv	p282	0.81337	27.877	10.6308	1405	56
