measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1711291746_ims.csv	p62	0.73651	59.155	13.4938	1272	119
BD18_1711291746_ims.csv	p64	0.63054	59.686	12.7473	1090	120
BD18_1711291746_ims.csv	p65	0.64451	71.152	13.7786	1114	143
BD18_1711291746_ims.csv	p66	0.64335	33.29	388.737	1112	67
BD18_1711291746_ims.csv	p67	0.94846	83.554	10.6663	1636	168
BD18_1711291746_ims.csv	p68	0.62122	58.703	15.239	1074	118
BD18_1711291746_ims.csv	p69	0.62122	73.086	18.1195	1074	147
BD18_1711291746_ims.csv	p70	0.62588	59.155	15.8968	1082	119
BD18_1711291746_ims.csv	p72	0.62588	73.616	17.5133	1082	148
BD18_1711291746_ims.csv	p74	0.49429	51.698	132.77	856	104
BD18_1711291746_ims.csv	p76	0.49429	64.631	127.231	856	130
BD18_1711291746_ims.csv	p77	0.68818	84.084	88.0695	1189	169
BD18_1711291746_ims.csv	p81	0.48206	53.212	937.638	835	107
BD18_1711291746_ims.csv	p82	0.48206	64.21	921.92	835	129
BD18_1711291746_ims.csv	p90	0.51758	85.051	25.4092	896	171
BD18_1711291746_ims.csv	p93	0.44654	53.212	110.581	774	107
BD18_1711291746_ims.csv	p94	0.44654	65.161	105.552	774	131
BD18_1711291746_ims.csv	p98	0.50943	84.521	58.1829	882	170
BD18_1711291746_ims.csv	p107	0.51874	53.726	39.5327	898	108
BD18_1711291746_ims.csv	p108	0.51874	64.21	36.5522	898	129
BD18_1711291746_ims.csv	p112	0.60667	73.616	38.6414	1049	148
BD18_1711291746_ims.csv	p113	0.60725	59.155	29.1475	1050	119
BD18_1711291746_ims.csv	p114	0.60667	90.059	76.468	1049	181
BD18_1711291746_ims.csv	p119	0.74	90.059	27.9141	1278	181
BD18_1711291746_ims.csv	p120	0.49545	84.084	76.0657	858	169
BD18_1711291746_ims.csv	p129	0.51234	51.698	95.2737	887	104
BD18_1711291746_ims.csv	p130	0.51234	64.21	88.3585	887	129
BD18_1711291746_ims.csv	p132	0.49138	84.521	312.002	851	170
BD18_1711291746_ims.csv	p133	0.49079	52.229	446.028	850	105
BD18_1711291746_ims.csv	p135	0.49079	64.631	429.899	850	130
BD18_1711291746_ims.csv	p138	1.02357	95.051	33.541	1765	191
BD18_1711291746_ims.csv	p139	1.04919	95.051	26.7649	1809	191
BD18_1711291746_ims.csv	p142	0.9962	95.051	43.1456	1718	191
BD18_1711291746_ims.csv	p145	1.11266	96.985	18.9256	1918	195
BD18_1711291746_ims.csv	p148	1.01018	97.516	37.9422	1742	196
BD18_1711291746_ims.csv	p153	1.00494	97.516	39.6936	1733	196
BD18_1711291746_ims.csv	p154	1.03405	95.581	29.8172	1783	192
BD18_1711291746_ims.csv	p155	1.08587	95.581	19.1809	1872	192
BD18_1711291746_ims.csv	p156	1.12197	98.483	18.7556	1934	198
BD18_1711291746_ims.csv	p161	1.05851	98.483	24.5392	1825	198
BD18_1711291746_ims.csv	p163	1.09635	99.528	17.7055	1890	200
BD18_1711291746_ims.csv	p164	1.11673	99.528	19.9064	1925	200
BD18_1711291746_ims.csv	p167	0.96418	96.985	50.5868	1663	195
BD18_1711291746_ims.csv	p170	1.01542	99.528	36.9335	1751	200
BD18_1711291746_ims.csv	p174	1.05326	94.52	25.2347	1816	190
BD18_1711291746_ims.csv	p175	1.04395	95.051	28.2776	1800	191
BD18_1711291746_ims.csv	p181	1.10625	98.483	17.84	1907	198
BD18_1711291746_ims.csv	p184	0.9997	97.516	41.1197	1724	196
BD18_1711291746_ims.csv	p186	1.03056	99.528	31.9376	1777	200
BD18_1711291746_ims.csv	p192	1.0783	94.52	21.1194	1859	190
BD18_1711291746_ims.csv	p195	1.06607	100.074	23.1492	1838	201
BD18_1711291746_ims.csv	p196	1.03871	101.026	28.6069	1791	203
BD18_1711291746_ims.csv	p197	1.09228	101.556	18.2281	1883	204
BD18_1711291746_ims.csv	p202	1.1406	96.985	58.3047	1966	195
BD18_1711291746_ims.csv	p206	1.08238	100.074	20.0688	1866	201
BD18_1711291746_ims.csv	p211	0.97233	93.553	61.9431	1677	188
BD18_1711291746_ims.csv	p213	0.97582	101.556	53.8951	1683	204
BD18_1711291746_ims.csv	p215	0.89547	91.978	17.207	1545	185
BD18_1711291746_ims.csv	p218	0.99038	99.528	45.3402	1708	200
BD18_1711291746_ims.csv	p220	1.07306	99.013	22.8052	1850	199
BD18_1711291746_ims.csv	p221	1.10159	99.528	17.8345	1899	200
BD18_1711291746_ims.csv	p224	0.9438	93.038	102.068	1628	187
BD18_1711291746_ims.csv	p227	0.73884	108.966	27.1282	1276	219
BD18_1711291746_ims.csv	p229	0.62472	114.457	33.1053	1080	230
BD18_1711291746_ims.csv	p230	0.924	104.988	95.9389	1594	211
BD18_1711291746_ims.csv	p231	0.8879	116.938	36.1023	1532	235
BD18_1711291746_ims.csv	p238	0.63054	136.329	15.2322	1090	274
BD18_1711291746_ims.csv	p245	0.44654	148.809	99.6754	774	299
BD18_1711291746_ims.csv	p252	0.48206	148.809	933.018	835	299
BD18_1711291746_ims.csv	p253	0.49079	148.809	430.224	850	299
BD18_1711291746_ims.csv	p255	0.49429	148.809	126.373	856	299
BD18_1711291746_ims.csv	p268	0.51234	148.809	76.1211	887	299
BD18_1711291746_ims.csv	p281	0.51874	120.931	24.4399	898	243
BD18_1711291746_ims.csv	p283	0.51874	148.809	31.5399	898	299
BD18_1711291746_ims.csv	p290	0.60667	146.765	43.1661	1049	295
BD18_1711291746_ims.csv	p293	0.60608	110.479	95.1888	1048	222
BD18_1711291746_ims.csv	p295	0.62064	119.418	31.805	1073	240
BD18_1711291746_ims.csv	p296	0.62122	143.848	18.2879	1074	289
BD18_1711291746_ims.csv	p301	0.62472	131.43	23.2081	1080	264
