measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1711291245_ims.csv	p132	1.05509	99.014	28.8773	1820	199
BD18_1711291245_ims.csv	p137	1.14006	96.003	70.7593	1966	193
BD18_1711291245_ims.csv	p138	1.0708	99.014	26.7215	1847	199
BD18_1711291245_ims.csv	p142	1.01784	97.516	42.0667	1756	196
BD18_1711291245_ims.csv	p145	0.89388	93.46	15.6203	1543	188
BD18_1711291245_ims.csv	p146	0.92356	102.945	110.816	1594	207
BD18_1711291245_ims.csv	p147	0.9253	115.347	12.3244	1597	232
BD18_1711291245_ims.csv	p148	0.7379	105.971	18.9726	1275	213
BD18_1711291245_ims.csv	p149	0.88806	117.359	41.133	1533	236
BD18_1711291245_ims.csv	p150	0.62733	105.425	24.0834	1085	212
BD18_1711291245_ims.csv	p165	0.47659	148.747	61.5639	826	299
BD18_1711291245_ims.csv	p166	0.60754	128.295	38.269	1051	258
BD18_1711291245_ims.csv	p170	0.60696	105.425	106.525	1050	212
